2020-02-12 17:24:02,976 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Feb 12 17:24:02 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-02-13 08:06:39,059 | WARN  | Transport Connection to: tcp://172.17.0.1:48936 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48936@1883
2020-02-13 08:06:39,051 | WARN  | Transport Connection to: tcp://172.17.0.1:48944 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48944@1883
2020-02-13 08:06:39,049 | WARN  | Transport Connection to: tcp://172.17.0.1:48952 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48952@1883
2020-02-13 08:06:39,036 | WARN  | Transport Connection to: tcp://172.17.0.1:48976 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48976@1883
2020-02-13 08:06:39,036 | WARN  | Transport Connection to: tcp://172.17.0.1:48960 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48960@1883
2020-02-13 08:06:39,032 | WARN  | Transport Connection to: tcp://172.17.0.1:48968 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:48968@1883
2020-02-13 10:30:59,499 | WARN  | Transport Connection to: tcp://172.17.0.1:49756 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49756@1883
2020-02-13 10:37:26,973 | WARN  | Transport Connection to: tcp://172.17.0.1:49908 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49908@1883
2020-02-13 10:37:27,011 | WARN  | Transport Connection to: tcp://172.17.0.1:49904 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49904@1883
2020-02-13 10:37:27,011 | WARN  | Transport Connection to: tcp://172.17.0.1:49900 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49900@1883
2020-02-13 10:37:27,024 | WARN  | Transport Connection to: tcp://172.17.0.1:49896 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49896@1883
2020-02-13 10:37:27,026 | WARN  | Transport Connection to: tcp://172.17.0.1:49880 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49880@1883
2020-02-13 10:37:27,026 | WARN  | Transport Connection to: tcp://172.17.0.1:49892 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49892@1883
2020-02-13 10:37:27,025 | WARN  | Transport Connection to: tcp://172.17.0.1:49884 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49884@1883
2020-02-13 10:37:27,025 | WARN  | Transport Connection to: tcp://172.17.0.1:49888 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49888@1883
2020-02-13 10:37:27,034 | WARN  | Transport Connection to: tcp://172.17.0.1:49860 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49860@1883
2020-02-13 10:37:27,034 | WARN  | Transport Connection to: tcp://172.17.0.1:49864 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49864@1883
2020-02-13 10:37:27,032 | WARN  | Transport Connection to: tcp://172.17.0.1:49868 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49868@1883
2020-02-13 10:37:27,027 | WARN  | Transport Connection to: tcp://172.17.0.1:49876 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49876@1883
2020-02-13 10:37:27,027 | WARN  | Transport Connection to: tcp://172.17.0.1:49872 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49872@1883
2020-02-13 10:37:27,073 | WARN  | Transport Connection to: tcp://172.17.0.1:49840 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49840@1883
2020-02-13 10:37:27,069 | WARN  | Transport Connection to: tcp://172.17.0.1:49844 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49844@1883
2020-02-13 10:37:27,068 | WARN  | Transport Connection to: tcp://172.17.0.1:49848 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49848@1883
2020-02-13 10:37:27,066 | WARN  | Transport Connection to: tcp://172.17.0.1:49852 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49852@1883
2020-02-13 10:37:27,058 | WARN  | Transport Connection to: tcp://172.17.0.1:49856 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49856@1883
2020-02-13 10:37:27,085 | WARN  | Transport Connection to: tcp://172.17.0.1:49804 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49804@1883
2020-02-13 10:37:27,085 | WARN  | Transport Connection to: tcp://172.17.0.1:49808 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49808@1883
2020-02-13 10:37:27,085 | WARN  | Transport Connection to: tcp://172.17.0.1:49824 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49824@1883
2020-02-13 10:37:27,085 | WARN  | Transport Connection to: tcp://172.17.0.1:49812 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49812@1883
2020-02-13 10:37:27,080 | WARN  | Transport Connection to: tcp://172.17.0.1:49828 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49828@1883
2020-02-13 10:37:27,075 | WARN  | Transport Connection to: tcp://172.17.0.1:49836 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49836@1883
2020-02-13 10:37:27,075 | WARN  | Transport Connection to: tcp://172.17.0.1:49832 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49832@1883
2020-02-13 10:37:27,106 | WARN  | Transport Connection to: tcp://172.17.0.1:49780 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49780@1883
2020-02-13 10:37:27,104 | WARN  | Transport Connection to: tcp://172.17.0.1:49784 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49784@1883
2020-02-13 10:37:27,098 | WARN  | Transport Connection to: tcp://172.17.0.1:49788 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49788@1883
2020-02-13 10:37:27,098 | WARN  | Transport Connection to: tcp://172.17.0.1:49792 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49792@1883
2020-02-13 10:37:27,094 | WARN  | Transport Connection to: tcp://172.17.0.1:49796 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49796@1883
2020-02-13 10:37:27,093 | WARN  | Transport Connection to: tcp://172.17.0.1:49800 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49800@1883
2020-02-13 10:37:27,123 | WARN  | Transport Connection to: tcp://172.17.0.1:49768 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49768@1883
2020-02-13 10:37:27,120 | WARN  | Transport Connection to: tcp://172.17.0.1:49772 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49772@1883
2020-02-13 10:37:27,114 | WARN  | Transport Connection to: tcp://172.17.0.1:49776 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49776@1883
2020-02-13 10:37:27,134 | WARN  | Transport Connection to: tcp://172.17.0.1:49760 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49760@1883
2020-02-13 10:39:43,879 | WARN  | Transport Connection to: tcp://172.17.0.1:49912 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49912@1883
2020-02-13 10:59:34,167 | WARN  | Transport Connection to: tcp://172.17.0.1:49936 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49936@1883
2020-02-13 14:16:25,322 | WARN  | Transport Connection to: tcp://172.17.0.1:49988 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:49988@1883
2020-02-13 14:29:23,223 | WARN  | Transport Connection to: tcp://172.17.0.1:50000 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50000@1883
2020-02-13 14:32:45,705 | WARN  | Transport Connection to: tcp://172.17.0.1:50008 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50008@1883
2020-02-13 14:33:24,361 | WARN  | Transport Connection to: tcp://172.17.0.1:50012 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50012@1883
2020-02-13 14:40:36,260 | WARN  | Transport Connection to: tcp://172.17.0.1:50016 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50016@1883
2020-02-13 14:41:52,582 | WARN  | Transport Connection to: tcp://172.17.0.1:50020 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50020@1883
2020-02-13 14:50:36,591 | WARN  | Transport Connection to: tcp://172.17.0.1:50024 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50024@1883
2020-02-13 15:02:38,694 | WARN  | Transport Connection to: tcp://172.17.0.1:50028 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50028@1883
2020-02-13 15:22:26,407 | WARN  | Transport Connection to: tcp://172.17.0.1:50032 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50032@1883
2020-02-13 15:22:26,411 | WARN  | Transport Connection to: tcp://172.17.0.1:50036 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50036@1883
2020-02-13 15:25:58,676 | WARN  | Transport Connection to: tcp://172.17.0.1:50040 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50040@1883
2020-02-13 15:25:58,677 | WARN  | Transport Connection to: tcp://172.17.0.1:50044 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50044@1883
2020-02-13 15:27:32,501 | WARN  | Transport Connection to: tcp://172.17.0.1:50060 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50060@1883
2020-02-13 15:27:32,515 | WARN  | Transport Connection to: tcp://172.17.0.1:50056 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50056@1883
2020-02-13 15:38:57,927 | WARN  | Transport Connection to: tcp://172.17.0.1:50064 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50064@1883
2020-02-13 15:45:44,413 | WARN  | Transport Connection to: tcp://172.17.0.1:50080 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50080@1883
2020-02-13 15:47:12,276 | WARN  | Transport Connection to: tcp://172.17.0.1:50084 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50084@1883
2020-02-13 15:51:10,781 | WARN  | Transport Connection to: tcp://172.17.0.1:50088 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50088@1883
2020-02-13 16:00:59,218 | WARN  | Transport Connection to: tcp://172.17.0.1:50092 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50092@1883
2020-02-13 16:01:46,614 | WARN  | Transport Connection to: tcp://172.17.0.1:50076 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50076@1883
2020-02-13 16:01:50,553 | WARN  | Transport Connection to: tcp://172.17.0.1:50096 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50096@1883
2020-02-13 16:06:31,787 | WARN  | Transport Connection to: tcp://172.17.0.1:50100 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50100@1883
2020-02-13 16:07:13,687 | WARN  | Transport Connection to: tcp://172.17.0.1:50104 failed: org.apache.activemq.transport.InactivityIOException: Channel was inactive for too (>30000) long: tcp://172.17.0.1:50104 | org.apache.activemq.broker.TransportConnection.Transport | MQTTInactivityMonitor Async Task: java.util.concurrent.ThreadPoolExecutor$Worker@f427f1e[State = -1, empty queue]
2020-02-13 16:12:34,831 | WARN  | Transport Connection to: tcp://172.17.0.1:50112 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50112@1883
2020-02-13 16:12:56,156 | WARN  | Transport Connection to: tcp://172.17.0.1:50108 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50108@1883
2020-02-13 16:15:30,652 | WARN  | Transport Connection to: tcp://172.17.0.1:50120 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50120@1883
2020-02-13 16:15:52,684 | WARN  | Transport Connection to: tcp://172.17.0.1:50116 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50116@1883
2020-02-13 16:18:07,727 | WARN  | Transport Connection to: tcp://172.17.0.1:50128 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50128@1883
2020-02-13 16:18:16,193 | WARN  | Transport Connection to: tcp://172.17.0.1:50124 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50124@1883
2020-02-13 16:19:38,485 | WARN  | Transport Connection to: tcp://172.17.0.1:50132 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50132@1883
2020-02-13 16:19:42,558 | WARN  | Transport Connection to: tcp://172.17.0.1:50136 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50136@1883
2020-02-13 16:20:39,957 | WARN  | Transport Connection to: tcp://172.17.0.1:50144 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50144@1883
2020-02-13 16:20:45,891 | WARN  | Transport Connection to: tcp://172.17.0.1:50140 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50140@1883
2020-02-13 16:24:01,401 | WARN  | Transport Connection to: tcp://172.17.0.1:50152 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50152@1883
2020-02-13 16:25:43,504 | WARN  | Transport Connection to: tcp://172.17.0.1:50156 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50156@1883
2020-02-13 16:27:03,336 | WARN  | Transport Connection to: tcp://172.17.0.1:50148 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50148@1883
2020-02-13 16:27:54,518 | WARN  | Transport Connection to: tcp://172.17.0.1:50164 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50164@1883
2020-02-13 16:28:13,604 | WARN  | Transport Connection to: tcp://172.17.0.1:50168 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50168@1883
2020-02-13 16:28:58,920 | WARN  | Transport Connection to: tcp://172.17.0.1:50172 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50172@1883
2020-02-13 16:29:50,930 | WARN  | Transport Connection to: tcp://172.17.0.1:50176 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50176@1883
2020-02-13 16:29:53,670 | WARN  | Transport Connection to: tcp://172.17.0.1:50160 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50160@1883
2020-02-13 16:30:37,961 | WARN  | Stealing link for clientId paho817016523262113 From Connection Transport Connection to: tcp://172.17.0.1:50184 | org.apache.activemq.broker.region.RegionBroker | ActiveMQ Transport: tcp:///172.17.0.1:50180@1883
2020-02-13 16:32:07,419 | WARN  | Transport Connection to: tcp://172.17.0.1:50188 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50188@1883
2020-02-13 16:32:31,807 | WARN  | Transport Connection to: tcp://172.17.0.1:50192 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50192@1883
2020-02-13 16:32:37,317 | WARN  | Transport Connection to: tcp://172.17.0.1:50196 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50196@1883
2020-02-13 16:35:08,431 | WARN  | Transport Connection to: tcp://172.17.0.1:50204 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50204@1883
2020-02-13 16:35:11,502 | WARN  | Transport Connection to: tcp://172.17.0.1:50200 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50200@1883
2020-02-13 16:37:15,036 | WARN  | Transport Connection to: tcp://172.17.0.1:50208 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50208@1883
2020-02-13 16:37:22,174 | WARN  | Transport Connection to: tcp://172.17.0.1:50212 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50212@1883
2020-02-13 16:39:31,605 | WARN  | Transport Connection to: tcp://172.17.0.1:50220 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50220@1883
2020-02-13 16:39:38,273 | WARN  | Transport Connection to: tcp://172.17.0.1:50216 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50216@1883
2020-02-13 16:39:45,521 | WARN  | Stealing link for clientId paho817564063868113 From Connection Transport Connection to: tcp://172.17.0.1:50236 | org.apache.activemq.broker.region.RegionBroker | ActiveMQ Transport: tcp:///172.17.0.1:50240@1883
2020-02-13 16:39:48,287 | WARN  | Stealing link for clientId paho817564063868113 From Connection Transport Connection to: tcp://172.17.0.1:50240 | org.apache.activemq.broker.region.RegionBroker | ActiveMQ Transport: tcp:///172.17.0.1:50244@1883
2020-02-13 16:40:08,935 | WARN  | Transport Connection to: tcp://172.17.0.1:50248 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50248@1883
2020-02-13 16:41:35,352 | WARN  | Transport Connection to: tcp://172.17.0.1:50256 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50256@1883
2020-02-13 16:42:04,012 | WARN  | Transport Connection to: tcp://172.17.0.1:50252 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50252@1883
2020-02-13 16:42:12,085 | WARN  | Stealing link for clientId paho817710592226113 From Connection Transport Connection to: tcp://172.17.0.1:50260 | org.apache.activemq.broker.region.RegionBroker | ActiveMQ Transport: tcp:///172.17.0.1:50264@1883
2020-02-13 16:43:04,117 | WARN  | Transport Connection to: tcp://172.17.0.1:50268 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50268@1883
2020-02-13 16:48:01,456 | WARN  | Transport Connection to: tcp://172.17.0.1:50272 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50272@1883
2020-02-13 16:48:06,012 | WARN  | Transport Connection to: tcp://172.17.0.1:50276 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50276@1883
2020-02-13 16:52:32,861 | WARN  | Transport Connection to: tcp://172.17.0.1:50280 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50280@1883
2020-02-13 16:54:38,512 | WARN  | Transport Connection to: tcp://172.17.0.1:50284 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50284@1883
2020-02-13 17:03:27,078 | WARN  | Transport Connection to: tcp://172.17.0.1:50288 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50288@1883
2020-02-13 17:03:34,708 | WARN  | Transport Connection to: tcp://172.17.0.1:50292 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50292@1883
2020-02-13 17:08:29,567 | WARN  | Transport Connection to: tcp://172.17.0.1:50296 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50296@1883
2020-02-13 17:08:34,095 | WARN  | Transport Connection to: tcp://172.17.0.1:50300 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50300@1883
2020-02-13 17:10:03,084 | WARN  | Transport Connection to: tcp://172.17.0.1:50308 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50308@1883
2020-02-13 17:10:52,348 | WARN  | Transport Connection to: tcp://172.17.0.1:50304 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50304@1883
2020-02-13 17:14:23,401 | WARN  | Transport Connection to: tcp://172.17.0.1:50316 failed: org.apache.activemq.transport.InactivityIOException: Channel was inactive for too (>30000) long: tcp://172.17.0.1:50316 | org.apache.activemq.broker.TransportConnection.Transport | MQTTInactivityMonitor Async Task: java.util.concurrent.ThreadPoolExecutor$Worker@4f5c1442[State = -1, empty queue]
2020-02-13 17:15:26,735 | WARN  | Transport Connection to: tcp://172.17.0.1:50312 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50312@1883
2020-02-13 17:18:54,149 | WARN  | Transport Connection to: tcp://172.17.0.1:50320 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50320@1883
2020-02-13 17:18:56,435 | WARN  | Transport Connection to: tcp://172.17.0.1:50324 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50324@1883
2020-02-13 17:25:26,029 | WARN  | Transport Connection to: tcp://172.17.0.1:50328 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50328@1883
2020-02-13 17:25:28,753 | WARN  | Transport Connection to: tcp://172.17.0.1:50332 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50332@1883
2020-02-13 17:30:55,146 | WARN  | Transport Connection to: tcp://172.17.0.1:50336 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50336@1883
2020-02-13 17:30:59,825 | WARN  | Transport Connection to: tcp://172.17.0.1:50340 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.17.0.1:50340@1883
